Ticket_ID,Ticket_Type,Queue,Priority,Assigned_Team,Category,Status,Created_Date,Resolved_Date,Region
IT283,Problem,Product Support,medium,2 - Regular,Crash,Resolved,26-06-2024,17-06-2024,EU
IT284,Request,Technical Support,medium,2 - Regular,Performance,In Progress,29-06-2024,29-06-2024,MEA
IT285,Request,Technical Support,medium,4 - Management,Product,Open,15-06-2024,15-06-2024,NA
IT286,Problem,Technical Support,high,1 - Junior,Bug,Resolved,15-06-2024,17-06-2024,MEA
IT287,Incident,Technical Support,high,2 - Regular,Technical,In Progress,16-06-2024,20-06-2024,EU
IT288,Change,IT Support,medium,3 - Senior,Feature,Open,17-06-2024,15-06-2024,APAC
IT289,Incident,Customer Service,medium,1 - Junior,Performance,Open,20-06-2024,20-06-2024,MEA
IT290,Change,Returns and Exchanges,low,2 - Regular,Sales,Open,23-06-2024,15-06-2024,NA
IT291,Incident,Billing and Payments,high,2 - Regular,Customer,In Progress,26-06-2024,15-06-2024,MEA
IT292,Request,Technical Support,high,1 - Junior,Security,Resolved,29-06-2024,16-06-2024,MEA
IT293,Request,Product Support,low,3 - Senior,Analytics,In Progress,29-06-2024,17-06-2024,LATAM
IT294,Incident,IT Support,low,4 - Management,Hardware,Open,15-06-2024,26-06-2024,LATAM
IT295,Problem,Technical Support,low,4 - Management,Hardware,Resolved,15-06-2024,15-06-2024,LATAM
IT296,Request,Customer Service,high,2 - Regular,Marketing,Open,16-06-2024,16-06-2024,APAC
IT297,Change,Returns and Exchanges,medium,3 - Senior,Sales,Open,17-06-2024,17-06-2024,MEA
IT298,Request,Billing and Payments,medium,2 - Regular,Sales,In Progress,20-06-2024,23-06-2024,LATAM
IT299,Incident,Technical Support,high,2 - Regular,Network,Resolved,23-06-2024,29-06-2024,MEA
IT300,Incident,Product Support,high,1 - Junior,Bug,In Progress,26-06-2024,29-06-2024,APAC
IT301,Request,IT Support,medium,4 - Management,Documentation,Open,29-06-2024,15-06-2024,LATAM
IT302,Request,Billing and Payments,medium,3 - Senior,Payment,Resolved,29-06-2024,15-06-2024,MEA
IT303,Request,Customer Service,low,3 - Senior,Encryption,In Progress,15-06-2024,16-06-2024,LATAM
IT304,Problem,Customer Service,low,2 - Regular,Integration,Open,15-06-2024,17-06-2024,APAC
IT305,Problem,Technical Support,medium,2 - Regular,Performance,Open,16-06-2024,20-06-2024,MEA
IT306,Request,Customer Service,low,2 - Regular,Network,Open,17-06-2024,15-06-2024,MEA
IT307,Problem,Technical Support,low,3 - Senior,Performance,In Progress,20-06-2024,15-06-2024,LATAM
IT308,Problem,Product Support,low,1 - Junior,Security,Resolved,29-06-2024,17-06-2024,MEA
IT309,Incident,Technical Support,high,1 - Junior,Crash,In Progress,15-06-2024,20-06-2024,EU
IT310,Request,Technical Support,high,2 - Regular,Strategy,Open,15-06-2024,20-06-2024,MEA
IT311,Request,Billing and Payments,medium,3 - Senior,Strategy,Resolved,16-06-2024,15-06-2024,MEA
IT312,Request,Product Support,medium,3 - Senior,Customer,Open,17-06-2024,15-06-2024,APAC
IT313,Incident,Technical Support,low,2 - Regular,Breach,Open,20-06-2024,17-06-2024,LATAM
IT314,Request,Customer Service,low,4 - Management,Analytics,In Progress,29-06-2024,20-06-2024,APAC
IT315,Request,Technical Support,high,2 - Regular,Sales,Resolved,15-06-2024,15-06-2024,EU
IT316,Incident,Sales and Pre-Sales,low,2 - Regular,Outage,In Progress,15-06-2024,15-06-2024,NA
IT317,Request,Human Resources,low,4 - Management,Customer,Open,16-06-2024,15-06-2024,LATAM
IT318,Request,Billing and Payments,medium,2 - Regular,Product,Resolved,17-06-2024,15-06-2024,MEA
IT319,Request,Customer Service,medium,1 - Junior,IT,In Progress,20-06-2024,17-06-2024,MEA
IT320,Request,Billing and Payments,medium,3 - Senior,Documentation,Open,29-06-2024,23-06-2024,LATAM
IT321,Request,Billing and Payments,high,4 - Management,Product,Open,15-06-2024,26-06-2024,MEA
IT322,Request,Technical Support,medium,3 - Senior,Product,Open,15-06-2024,15-06-2024,EU
IT323,Request,Billing and Payments,high,4 - Management,Documentation,In Progress,15-06-2024,16-06-2024,APAC
IT324,Request,Human Resources,medium,4 - Management,IT,Resolved,15-06-2024,17-06-2024,MEA
IT325,Incident,IT Support,medium,2 - Regular,Product,In Progress,16-06-2024,20-06-2024,NA
IT326,Incident,Customer Service,medium,1 - Junior,Bug,Open,17-06-2024,23-06-2024,LATAM
IT327,Incident,IT Support,high,2 - Regular,Technical,Resolved,20-06-2024,26-06-2024,EU
IT328,Incident,Customer Service,low,2 - Regular,Bug,Open,23-06-2024,29-06-2024,MEA
IT329,Problem,Technical Support,high,4 - Management,Performance,Open,26-06-2024,15-06-2024,LATAM
IT330,Incident,Returns and Exchanges,low,1 - Junior,Performance,In Progress,29-06-2024,15-06-2024,LATAM
IT331,Incident,Sales and Pre-Sales,low,3 - Senior,Customer,Resolved,15-06-2024,17-06-2024,NA
IT332,Incident,Product Support,low,3 - Senior,Virus,In Progress,15-06-2024,23-06-2024,EU
IT333,Request,IT Support,high,1 - Junior,Compliance,Open,16-06-2024,29-06-2024,NA
IT334,Request,Product Support,low,2 - Regular,IT,Resolved,17-06-2024,29-06-2024,LATAM
IT335,Incident,Technical Support,high,2 - Regular,Bug,In Progress,20-06-2024,15-06-2024,APAC
IT336,Problem,Technical Support,high,4 - Management,Breach,Open,23-06-2024,17-06-2024,APAC
IT337,Incident,Technical Support,high,2 - Regular,Bug,Open,26-06-2024,20-06-2024,EU
IT338,Problem,Product Support,high,3 - Senior,Performance,Open,29-06-2024,15-06-2024,APAC
IT339,Incident,Technical Support,high,2 - Regular,Analytics,In Progress,29-06-2024,17-06-2024,LATAM
IT340,Request,Product Support,medium,4 - Management,Product,Resolved,15-06-2024,15-06-2024,LATAM
IT341,Problem,IT Support,high,4 - Management,Performance,In Progress,15-06-2024,17-06-2024,EU
IT342,Request,Technical Support,low,2 - Regular,Feedback,Open,16-06-2024,15-06-2024,MEA
IT343,Request,Customer Service,medium,2 - Regular,Sales,Resolved,17-06-2024,15-06-2024,EU
IT344,Incident,Technical Support,high,2 - Regular,Product,Open,20-06-2024,15-06-2024,APAC
IT345,Request,Billing and Payments,high,4 - Management,Payment,Open,23-06-2024,16-06-2024,NA
IT346,Change,Customer Service,low,2 - Regular,IT,In Progress,26-06-2024,17-06-2024,NA
IT347,Incident,IT Support,high,3 - Senior,Performance,Resolved,29-06-2024,29-06-2024,EU
IT348,Incident,Service Outages and Maintenance,medium,2 - Regular,Network,In Progress,29-06-2024,15-06-2024,MEA
IT349,Change,Technical Support,high,4 - Management,Feedback,Open,15-06-2024,15-06-2024,EU
IT350,Problem,IT Support,high,2 - Regular,Network,Resolved,15-06-2024,20-06-2024,APAC
IT351,Incident,Technical Support,high,2 - Regular,Performance,In Progress,16-06-2024,26-06-2024,MEA
IT352,Incident,Technical Support,high,3 - Senior,Outage,Open,17-06-2024,29-06-2024,MEA
IT353,Incident,Billing and Payments,low,2 - Regular,Payment,Open,20-06-2024,29-06-2024,EU
IT354,Incident,Service Outages and Maintenance,high,2 - Regular,Bug,Open,29-06-2024,15-06-2024,LATAM
IT355,Problem,Product Support,high,4 - Management,Training,In Progress,15-06-2024,23-06-2024,MEA
IT356,Request,Technical Support,low,2 - Regular,Strategy,Resolved,15-06-2024,29-06-2024,APAC
IT357,Request,Technical Support,medium,3 - Senior,Breach,In Progress,16-06-2024,15-06-2024,LATAM
IT358,Incident,Service Outages and Maintenance,high,2 - Regular,Technical,Open,17-06-2024,15-06-2024,NA
IT359,Problem,IT Support,medium,2 - Regular,Crash,Resolved,20-06-2024,16-06-2024,NA
IT360,Change,IT Support,medium,4 - Management,Product,Open,29-06-2024,20-06-2024,EU
IT361,Incident,Technical Support,high,3 - Senior,Outage,Open,15-06-2024,15-06-2024,NA
IT362,Change,Product Support,high,4 - Management,Feedback,In Progress,15-06-2024,17-06-2024,APAC
IT363,Incident,Technical Support,medium,4 - Management,Disruption,Resolved,16-06-2024,29-06-2024,EU
IT364,Request,Technical Support,medium,2 - Regular,Documentation,In Progress,17-06-2024,15-06-2024,MEA
IT365,Request,Billing and Payments,medium,2 - Regular,Documentation,Open,20-06-2024,15-06-2024,NA
IT366,Incident,Billing and Payments,high,2 - Regular,Payment,Resolved,29-06-2024,17-06-2024,LATAM
IT367,Request,Product Support,medium,2 - Regular,Security,In Progress,15-06-2024,29-06-2024,EU
IT368,Incident,Product Support,low,4 - Management,Bug,Open,15-06-2024,15-06-2024,MEA
IT369,Change,IT Support,low,2 - Regular,Integration,Open,15-06-2024,15-06-2024,APAC
IT370,Incident,Technical Support,high,1 - Junior,Disruption,Open,15-06-2024,15-06-2024,NA
IT371,Request,Billing and Payments,high,2 - Regular,Backup,In Progress,16-06-2024,15-06-2024,MEA
IT372,Request,IT Support,medium,3 - Senior,Feature,Resolved,17-06-2024,16-06-2024,APAC
IT373,Problem,Technical Support,high,2 - Regular,Network,In Progress,20-06-2024,17-06-2024,LATAM
IT374,Incident,Billing and Payments,medium,2 - Regular,Customer,Open,23-06-2024,20-06-2024,MEA
IT375,Problem,Billing and Payments,high,3 - Senior,Bug,Resolved,26-06-2024,23-06-2024,APAC
IT376,Incident,Technical Support,low,3 - Senior,Bug,Open,29-06-2024,29-06-2024,LATAM
IT377,Incident,Product Support,high,3 - Senior,Disruption,Open,15-06-2024,15-06-2024,MEA
IT378,Incident,IT Support,high,3 - Senior,Bug,In Progress,15-06-2024,23-06-2024,MEA
IT379,Incident,Product Support,low,2 - Regular,Bug,Resolved,16-06-2024,26-06-2024,LATAM
IT380,Request,Customer Service,medium,2 - Regular,Software,In Progress,17-06-2024,29-06-2024,LATAM
IT381,Request,Customer Service,medium,2 - Regular,IT,Open,20-06-2024,15-06-2024,MEA
IT382,Request,Customer Service,medium,2 - Regular,Documentation,Resolved,23-06-2024,15-06-2024,NA
IT383,Problem,Billing and Payments,medium,2 - Regular,Account,In Progress,26-06-2024,16-06-2024,NA
IT384,Request,Product Support,medium,3 - Senior,Product,Open,29-06-2024,20-06-2024,MEA
IT385,Request,Sales and Pre-Sales,medium,1 - Junior,IT,Open,29-06-2024,23-06-2024,MEA
IT386,Request,IT Support,medium,2 - Regular,Feedback,Open,15-06-2024,29-06-2024,MEA
IT387,Change,Sales and Pre-Sales,low,2 - Regular,Feedback,In Progress,15-06-2024,16-06-2024,NA
IT388,Incident,Customer Service,medium,2 - Regular,Bug,Resolved,16-06-2024,16-06-2024,APAC
IT389,Problem,Technical Support,medium,2 - Regular,Billing,In Progress,17-06-2024,17-06-2024,LATAM
IT390,Request,Technical Support,medium,3 - Senior,Documentation,Open,20-06-2024,20-06-2024,NA
IT391,Request,Customer Service,medium,1 - Junior,IT,Resolved,23-06-2024,29-06-2024,NA
IT392,Change,Service Outages and Maintenance,high,2 - Regular,Customer,Open,26-06-2024,15-06-2024,MEA
IT393,Problem,IT Support,low,2 - Regular,Bug,Open,29-06-2024,15-06-2024,LATAM
IT394,Problem,Technical Support,high,4 - Management,Technical,In Progress,29-06-2024,17-06-2024,NA
IT395,Incident,Service Outages and Maintenance,high,1 - Junior,Disruption,Resolved,15-06-2024,15-06-2024,LATAM
IT396,Problem,IT Support,medium,2 - Regular,Performance,In Progress,15-06-2024,15-06-2024,MEA
IT397,Change,Technical Support,high,3 - Senior,Product,Open,16-06-2024,16-06-2024,MEA
IT398,Incident,Technical Support,high,2 - Regular,IT,Resolved,17-06-2024,17-06-2024,APAC
IT399,Incident,Technical Support,medium,2 - Regular,IT,In Progress,20-06-2024,16-06-2024,APAC
IT400,Problem,Customer Service,medium,1 - Junior,Performance,Open,29-06-2024,26-06-2024,LATAM
IT401,Request,Customer Service,medium,4 - Management,Feature,Open,15-06-2024,29-06-2024,APAC
IT402,Incident,Product Support,high,2 - Regular,Outage,Open,15-06-2024,15-06-2024,EU
IT403,Problem,IT Support,high,2 - Regular,Crash,In Progress,16-06-2024,15-06-2024,APAC
IT404,Problem,General Inquiry,low,1 - Junior,Sales,Resolved,17-06-2024,17-06-2024,NA
IT405,Request,Customer Service,medium,4 - Management,Documentation,In Progress,20-06-2024,23-06-2024,NA
IT406,Incident,Product Support,low,4 - Management,Bug,Open,29-06-2024,26-06-2024,APAC
IT407,Request,Billing and Payments,low,4 - Management,Integration,Resolved,15-06-2024,29-06-2024,EU
IT408,Request,Sales and Pre-Sales,low,1 - Junior,Sales,Open,15-06-2024,29-06-2024,APAC
IT409,Problem,Product Support,high,4 - Management,Marketing,Open,16-06-2024,15-06-2024,LATAM
IT410,Incident,Product Support,high,4 - Management,Performance,In Progress,17-06-2024,16-06-2024,APAC
IT411,Request,Technical Support,low,4 - Management,Product,Resolved,20-06-2024,17-06-2024,EU
IT412,Problem,Product Support,high,4 - Management,Performance,In Progress,29-06-2024,20-06-2024,APAC
IT413,Change,Technical Support,medium,1 - Junior,Integration,Open,15-06-2024,15-06-2024,MEA
IT414,Request,Billing and Payments,low,4 - Management,IT,Resolved,15-06-2024,15-06-2024,APAC
IT415,Problem,Product Support,medium,2 - Regular,Network,In Progress,15-06-2024,16-06-2024,APAC
IT416,Change,Product Support,high,4 - Management,Sales,Open,15-06-2024,17-06-2024,EU
IT417,Request,Customer Service,medium,1 - Junior,Financial,Open,16-06-2024,20-06-2024,LATAM
IT418,Request,Technical Support,low,1 - Junior,Guidance,Open,17-06-2024,29-06-2024,EU
IT419,Request,Human Resources,medium,3 - Senior,Feature,In Progress,20-06-2024,15-06-2024,LATAM
IT420,Request,Customer Service,medium,4 - Management,Sales,Resolved,23-06-2024,15-06-2024,MEA
IT421,Request,Technical Support,low,2 - Regular,Feedback,In Progress,26-06-2024,16-06-2024,MEA
IT422,Incident,Service Outages and Maintenance,high,4 - Management,Technical,Open,29-06-2024,26-06-2024,EU
IT423,Request,Technical Support,medium,4 - Management,Technical,Resolved,15-06-2024,16-06-2024,NA
IT424,Incident,Returns and Exchanges,medium,3 - Senior,Performance,Open,15-06-2024,17-06-2024,MEA
IT425,Change,Billing and Payments,low,2 - Regular,Technical,Open,16-06-2024,20-06-2024,LATAM
IT426,Incident,Technical Support,high,3 - Senior,Performance,In Progress,17-06-2024,23-06-2024,NA
IT427,Request,Product Support,low,2 - Regular,Documentation,Resolved,20-06-2024,29-06-2024,APAC
IT428,Incident,Product Support,high,1 - Junior,Network,In Progress,23-06-2024,29-06-2024,APAC
IT429,Incident,Product Support,high,3 - Senior,Performance,Open,26-06-2024,16-06-2024,APAC
IT430,Problem,Product Support,medium,1 - Junior,Performance,Resolved,29-06-2024,17-06-2024,EU
IT431,Change,Customer Service,medium,3 - Senior,Guidance,In Progress,29-06-2024,20-06-2024,LATAM
IT432,Change,Returns and Exchanges,low,1 - Junior,Sales,Open,15-06-2024,23-06-2024,EU
IT433,Incident,IT Support,medium,2 - Regular,Network,Open,15-06-2024,26-06-2024,LATAM
IT434,Problem,Product Support,medium,1 - Junior,Sync,Open,16-06-2024,17-06-2024,NA
IT435,Incident,Customer Service,low,2 - Regular,Maintenance,In Progress,17-06-2024,20-06-2024,EU
IT436,Request,Product Support,medium,2 - Regular,Feature,Resolved,20-06-2024,15-06-2024,MEA
IT437,Incident,Technical Support,low,2 - Regular,Network,In Progress,23-06-2024,17-06-2024,LATAM
IT438,Incident,Customer Service,low,4 - Management,Performance,Open,26-06-2024,15-06-2024,NA
IT439,Incident,Service Outages and Maintenance,high,2 - Regular,Security,Resolved,29-06-2024,16-06-2024,EU
IT440,Change,Product Support,medium,2 - Regular,Feedback,Open,29-06-2024,17-06-2024,EU
IT441,Request,Returns and Exchanges,medium,2 - Regular,Sales,Open,15-06-2024,20-06-2024,EU
IT442,Problem,Human Resources,low,3 - Senior,Collaboration,In Progress,15-06-2024,29-06-2024,APAC
IT443,Incident,Service Outages and Maintenance,high,2 - Regular,Disruption,Resolved,16-06-2024,15-06-2024,EU
IT444,Request,Product Support,high,1 - Junior,IT,In Progress,17-06-2024,15-06-2024,LATAM
IT445,Problem,Returns and Exchanges,medium,3 - Senior,Network,Open,20-06-2024,15-06-2024,EU
IT446,Incident,IT Support,medium,3 - Senior,Disruption,Resolved,29-06-2024,16-06-2024,EU
IT447,Problem,Customer Service,medium,2 - Regular,Integration,In Progress,15-06-2024,23-06-2024,NA
IT448,Problem,Technical Support,low,2 - Regular,Performance,Open,15-06-2024,26-06-2024,LATAM
IT449,Incident,Technical Support,high,2 - Regular,Incident,Open,16-06-2024,29-06-2024,APAC
IT450,Problem,Product Support,high,2 - Regular,Bug,Open,17-06-2024,15-06-2024,NA
IT451,Problem,Product Support,high,3 - Senior,Bug,In Progress,20-06-2024,15-06-2024,LATAM
IT452,Request,Customer Service,low,4 - Management,Technical,Resolved,29-06-2024,20-06-2024,MEA
IT453,Request,Product Support,medium,2 - Regular,Product,In Progress,15-06-2024,23-06-2024,APAC
IT454,Request,Product Support,high,1 - Junior,Product,Open,15-06-2024,29-06-2024,NA
IT455,Incident,Customer Service,low,3 - Senior,Performance,Resolved,16-06-2024,29-06-2024,APAC
IT456,Request,Billing and Payments,medium,1 - Junior,Product,Open,17-06-2024,15-06-2024,LATAM
IT457,Incident,Technical Support,high,4 - Management,Bug,Open,20-06-2024,15-06-2024,APAC
IT458,Incident,Product Support,medium,2 - Regular,Hardware,In Progress,29-06-2024,16-06-2024,NA
IT459,Incident,IT Support,high,2 - Regular,Performance,Resolved,15-06-2024,17-06-2024,EU
IT460,Request,IT Support,medium,2 - Regular,Security,In Progress,15-06-2024,20-06-2024,APAC
IT461,Incident,Product Support,low,4 - Management,Performance,Open,15-06-2024,15-06-2024,NA
IT462,Request,Service Outages and Maintenance,high,1 - Junior,Sales,Resolved,15-06-2024,15-06-2024,LATAM
IT463,Request,Customer Service,high,2 - Regular,IT,In Progress,16-06-2024,16-06-2024,EU
IT464,Request,Technical Support,high,4 - Management,Product,Open,17-06-2024,17-06-2024,APAC
IT465,Incident,IT Support,high,2 - Regular,Network,Open,20-06-2024,20-06-2024,LATAM
IT466,Incident,Customer Service,medium,4 - Management,Network,Open,23-06-2024,29-06-2024,EU
IT467,Incident,Technical Support,high,1 - Junior,Crash,In Progress,26-06-2024,15-06-2024,APAC
IT468,Incident,Technical Support,high,1 - Junior,Bug,Resolved,29-06-2024,16-06-2024,EU
IT469,Request,Billing and Payments,medium,1 - Junior,Customer,In Progress,15-06-2024,15-06-2024,APAC
IT470,Request,IT Support,high,2 - Regular,Documentation,Open,15-06-2024,17-06-2024,NA
IT471,Request,Customer Service,low,4 - Management,Guidance,Resolved,16-06-2024,15-06-2024,EU
IT472,Incident,Technical Support,medium,4 - Management,IT,Open,17-06-2024,15-06-2024,NA
IT473,Problem,Product Support,low,2 - Regular,Bug,Open,20-06-2024,15-06-2024,APAC
IT474,Request,Technical Support,low,3 - Senior,Product,In Progress,23-06-2024,17-06-2024,MEA
IT475,Incident,Technical Support,low,3 - Senior,Performance,Resolved,26-06-2024,20-06-2024,EU
IT476,Incident,Returns and Exchanges,high,4 - Management,Virus,In Progress,29-06-2024,15-06-2024,APAC
IT477,Incident,Product Support,high,1 - Junior,Network,Open,29-06-2024,16-06-2024,LATAM
IT478,Problem,Technical Support,high,1 - Junior,Technical,Resolved,15-06-2024,20-06-2024,EU
IT479,Incident,Technical Support,high,1 - Junior,Integration,In Progress,15-06-2024,26-06-2024,LATAM
