Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions,Resolution_Imputed,Survey_Imputed,Resolution_Gap,Response_Efficiency,Normalized_Speed,Normalized_Satisfaction,Similarity_Score,Performance_Bucket
TIC-5112,Closed,High,Chat,License Request,Software,Network Ops,2025-04-26 06:42:00,8,2.67,On-Time,3.0,UK,55.37,-3.43,8,0,0,5.33,0.8888888888888888,0.66625,0.5,0.59975,Standard
TIC-5113,Closed,Medium,Chat,Login Issue,Software,Infrastructure,2025-08-20 20:07:00,24,14.79,On-Time,4.0,Brazil,-14.23,-51.92,10,0,0,9.21,2.1818181818181817,0.38375000000000004,0.75,0.5302500000000001,Standard
TIC-5114,Closed,Medium,Portal,Login Issue,Software,Security Admin,2025-10-05 14:05:00,24,9.15,On-Time,3.0,UK,55.37,-3.43,7,0,0,14.85,3.0,0.6187499999999999,0.5,0.5712499999999999,Standard
TIC-5115,Closed,Medium,Email,Wi-Fi Access,Network,Security Admin,2025-10-27 07:21:00,24,17.48,On-Time,1.0,UK,55.37,-3.43,2,0,0,6.52,8.0,0.2716666666666666,0.0,0.16299999999999995,Low Efficiency
TIC-5116,Open,Low,Chat,Password Reset,Security,Network Ops,2025-04-03 05:40:00,48,,Pending,3.022642390289449,Germany,51.16,10.45,2,1,1,,16.0,,0.5056605975723623,,Pending
TIC-5117,Closed,High,Chat,MFA Reset,Security,Security Admin,2025-11-16 08:13:00,8,2.56,On-Time,4.0,India,20.59,78.96,4,0,0,5.4399999999999995,1.6,0.6799999999999999,0.75,0.708,Standard
TIC-5118,Closed,High,Portal,VPN Drop,Network,Security Admin,2025-03-08 01:49:00,8,9.58,Breached,5.0,India,20.59,78.96,4,0,0,-1.58,1.6,-0.1975,1.0,0.28150000000000003,Low Efficiency
TIC-5119,Closed,Low,Email,VPN Drop,Network,Network Ops,2025-01-23 19:59:00,48,69.57,Breached,5.0,USA,37.09,-95.71,3,0,0,-21.569999999999993,12.0,-0.44937499999999986,1.0,0.13037500000000013,Low Efficiency
TIC-5120,Closed,Medium,Portal,Slow Internet,Network,Network Ops,2025-03-05 13:38:00,24,32.94,Breached,1.0,USA,37.09,-95.71,7,0,0,-8.939999999999998,3.0,-0.37249999999999983,0.0,0.0,Low Efficiency
TIC-5121,Closed,Medium,Email,VPN Drop,Network,L1 Service Desk,2025-03-06 20:28:00,24,20.4,On-Time,5.0,India,20.59,78.96,5,0,0,3.6000000000000014,4.0,0.15000000000000002,1.0,0.49000000000000005,Standard
TIC-5122,Closed,Medium,Phone,License Request,Software,Network Ops,2025-02-24 07:44:00,24,3.35,On-Time,2.0,Brazil,-14.23,-51.92,4,0,0,20.65,4.8,0.8604166666666666,0.25,0.61625,Standard
TIC-5123,Closed,High,Phone,Slow Internet,Network,Network Ops,2025-06-09 13:04:00,8,7.47,On-Time,2.0,Brazil,-14.23,-51.92,8,0,0,0.5300000000000002,0.8888888888888888,0.06625000000000003,0.25,0.13975,Low Efficiency
TIC-5124,Closed,Low,Portal,Bug Report,Software,Network Ops,2025-03-27 12:31:00,48,40.94,On-Time,2.0,Germany,51.16,10.45,9,0,0,7.060000000000002,4.8,0.14708333333333334,0.25,0.18825000000000003,Low Efficiency
TIC-5125,Closed,Low,Phone,Slow Internet,Network,Network Ops,2025-07-17 02:55:00,48,60.67,Breached,2.0,Germany,51.16,10.45,3,0,0,-12.670000000000002,12.0,-0.2639583333333333,0.25,0.0,Low Efficiency
TIC-5126,Closed,Medium,Phone,License Request,Software,L1 Service Desk,2025-10-01 18:52:00,24,14.36,On-Time,5.0,UK,55.37,-3.43,7,0,0,9.64,3.0,0.4016666666666667,1.0,0.641,Standard
TIC-5127,Closed,High,Phone,Port Request,Network,Security Admin,2025-06-01 10:02:00,8,8.85,Breached,4.0,India,20.59,78.96,2,0,0,-0.8499999999999996,2.6666666666666665,-0.10624999999999996,0.75,0.23625000000000007,Low Efficiency
TIC-5128,Closed,Medium,Phone,Suspicious Email,Security,L2 Technical Support,2025-09-10 06:46:00,24,14.1,On-Time,1.0,UK,55.37,-3.43,7,0,0,9.9,3.0,0.4125,0.0,0.24749999999999997,Low Efficiency
TIC-5129,Closed,Medium,Chat,Password Reset,Security,Security Admin,2025-06-21 16:19:00,24,23.58,On-Time,1.0,India,20.59,78.96,4,0,0,0.4200000000000017,4.8,0.01750000000000007,0.0,0.010500000000000042,Low Efficiency
TIC-5130,Closed,Low,Portal,Monitor Issue,Hardware,L1 Service Desk,2025-11-05 05:08:00,48,59.83,Breached,4.0,UK,55.37,-3.43,6,0,0,-11.829999999999998,6.857142857142857,-0.24645833333333322,0.75,0.15212500000000012,Low Efficiency
TIC-5131,Closed,Medium,Portal,Access Revoked,Security,L2 Technical Support,2025-12-04 15:29:00,24,5.36,On-Time,4.0,USA,37.09,-95.71,1,0,0,18.64,12.0,0.7766666666666666,0.75,0.766,High Performer
TIC-5132,Resolved,High,Chat,Laptop Repair,Hardware,Security Admin,2025-06-25 18:26:00,8,6.08,On-Time,3.022642390289449,Germany,51.16,10.45,7,0,1,1.92,1.0,0.24,0.5056605975723623,0.3462642390289449,Low Efficiency
TIC-5133,Closed,Low,Chat,Suspicious Email,Security,Network Ops,2025-10-26 05:54:00,48,18.34,On-Time,4.0,UK,55.37,-3.43,2,0,0,29.66,16.0,0.6179166666666667,0.75,0.67075,Standard
TIC-5134,Resolved,Low,Email,MFA Reset,Security,Network Ops,2025-03-04 18:32:00,48,11.47,On-Time,3.022642390289449,Brazil,-14.23,-51.92,8,0,1,36.53,5.333333333333333,0.7610416666666666,0.5056605975723623,0.6588892390289449,Standard
TIC-5135,Closed,Medium,Email,License Request,Software,L2 Technical Support,2025-03-10 11:18:00,24,8.27,On-Time,5.0,USA,37.09,-95.71,7,0,0,15.73,3.0,0.6554166666666668,1.0,0.79325,High Performer
TIC-5136,Resolved,Medium,Email,License Request,Software,L1 Service Desk,2025-05-17 21:57:00,24,6.27,On-Time,3.022642390289449,USA,37.09,-95.71,11,0,1,17.73,2.0,0.73875,0.5056605975723623,0.6455142390289449,Standard
TIC-5137,Closed,Medium,Email,Laptop Repair,Hardware,Security Admin,2025-06-29 21:01:00,24,15.63,On-Time,3.0,USA,37.09,-95.71,7,0,0,8.37,3.0,0.34875,0.5,0.40925,Standard
TIC-5138,Resolved,Medium,Portal,License Request,Software,L1 Service Desk,2025-02-12 21:25:00,24,21.7,On-Time,3.022642390289449,Germany,51.16,10.45,12,0,1,2.3000000000000007,1.8461538461538463,0.09583333333333333,0.5056605975723623,0.2597642390289449,Low Efficiency
TIC-5139,Closed,Medium,Email,Keyboard/Mouse,Hardware,Security Admin,2025-07-03 17:55:00,24,17.92,On-Time,1.0,UK,55.37,-3.43,8,0,0,6.079999999999998,2.6666666666666665,0.2533333333333333,0.0,0.15199999999999997,Low Efficiency
TIC-5140,Closed,Medium,Phone,Printer,Hardware,Security Admin,2025-04-16 13:22:00,24,15.5,On-Time,2.0,USA,37.09,-95.71,5,0,0,8.5,4.0,0.35416666666666663,0.25,0.3125,Low Efficiency
TIC-5141,Closed,High,Chat,Password Reset,Security,Security Admin,2025-01-17 16:45:00,8,3.37,On-Time,4.0,Germany,51.16,10.45,1,0,0,4.63,4.0,0.57875,0.75,0.6472500000000001,Standard
TIC-5142,Closed,Medium,Phone,Password Reset,Security,L1 Service Desk,2025-12-16 08:45:00,24,13.86,On-Time,4.0,UK,55.37,-3.43,3,0,0,10.14,6.0,0.4225,0.75,0.5535000000000001,Standard
TIC-5143,Closed,Low,Email,Laptop Repair,Hardware,L1 Service Desk,2025-04-15 04:06:00,48,71.7,Breached,3.0,India,20.59,78.96,4,0,0,-23.700000000000003,9.6,-0.49375000000000013,0.5,0.0,Low Efficiency
TIC-5144,Resolved,Low,Phone,Laptop Repair,Hardware,Security Admin,2025-10-05 00:34:00,48,52.53,Breached,3.022642390289449,USA,37.09,-95.71,4,0,1,-4.530000000000001,9.6,-0.0943750000000001,0.5056605975723623,0.14563923902894485,Low Efficiency
TIC-5145,Closed,Low,Phone,License Request,Software,L1 Service Desk,2025-08-12 11:07:00,48,18.56,On-Time,1.0,USA,37.09,-95.71,12,0,0,29.44,3.6923076923076925,0.6133333333333333,0.0,0.36799999999999994,Low Efficiency
TIC-5146,Closed,Low,Email,Port Request,Network,L1 Service Desk,2025-01-30 17:18:00,48,73.08,Breached,5.0,UK,55.37,-3.43,5,0,0,-25.08,8.0,-0.5225,1.0,0.08650000000000008,Low Efficiency
TIC-5147,Closed,Critical,Chat,Printer,Hardware,L1 Service Desk,2025-10-01 23:43:00,4,4.3,Breached,2.0,India,20.59,78.96,6,0,0,-0.2999999999999998,0.5714285714285714,-0.07499999999999996,0.25,0.055000000000000035,Low Efficiency
TIC-5148,Closed,Low,Phone,Printer,Hardware,Infrastructure,2025-01-07 03:22:00,48,64.33,Breached,3.0,India,20.59,78.96,1,0,0,-16.33,24.0,-0.3402083333333332,0.5,0.0,Low Efficiency
TIC-5149,Closed,Low,Portal,Slow Internet,Network,Security Admin,2025-11-02 09:57:00,48,72.49,Breached,4.0,UK,55.37,-3.43,3,0,0,-24.489999999999995,12.0,-0.5102083333333332,0.75,0.0,Low Efficiency
TIC-5150,Closed,Medium,Phone,License Request,Software,Infrastructure,2025-05-24 02:48:00,24,20.92,On-Time,1.0,India,20.59,78.96,3,0,0,3.0799999999999983,6.0,0.1283333333333333,0.0,0.07699999999999997,Low Efficiency
TIC-5151,Closed,Low,Phone,Login Issue,Software,Network Ops,2025-09-15 17:51:00,48,46.13,On-Time,2.0,India,20.59,78.96,5,0,0,1.8699999999999974,8.0,0.03895833333333332,0.25,0.123375,Low Efficiency
TIC-5152,Closed,Medium,Chat,Slow Internet,Network,L1 Service Desk,2025-06-30 03:43:00,24,29.15,Breached,3.0,Germany,51.16,10.45,2,0,0,-5.149999999999999,8.0,-0.21458333333333335,0.5,0.07125000000000001,Low Efficiency
TIC-5153,Closed,Low,Chat,Login Issue,Software,Security Admin,2025-05-13 16:18:00,48,13.62,On-Time,5.0,India,20.59,78.96,9,0,0,34.38,4.8,0.71625,1.0,0.82975,High Performer
TIC-5154,Closed,Low,Phone,Update Failure,Software,Security Admin,2025-10-28 04:24:00,48,38.29,On-Time,4.0,USA,37.09,-95.71,11,0,0,9.71,4.0,0.20229166666666665,0.75,0.42137500000000006,Standard
TIC-5155,Closed,Medium,Chat,Laptop Repair,Hardware,L2 Technical Support,2025-02-21 16:41:00,24,25.42,Breached,5.0,UK,55.37,-3.43,3,0,0,-1.4200000000000017,6.0,-0.05916666666666681,1.0,0.36449999999999994,Low Efficiency
TIC-5156,Closed,Low,Chat,Monitor Issue,Hardware,Infrastructure,2025-06-21 10:36:00,48,67.07,Breached,1.0,India,20.59,78.96,2,0,0,-19.069999999999993,16.0,-0.3972916666666666,0.0,0.0,Low Efficiency
TIC-5157,Closed,Medium,Email,Access Revoked,Security,Security Admin,2025-07-15 22:28:00,24,24.71,Breached,4.0,USA,37.09,-95.71,7,0,0,-0.7100000000000009,3.0,-0.029583333333333295,0.75,0.28225000000000006,Low Efficiency
TIC-5158,Resolved,High,Phone,Login Issue,Software,Infrastructure,2025-11-24 19:25:00,8,6.46,On-Time,3.022642390289449,India,20.59,78.96,8,0,1,1.54,0.8888888888888888,0.1925,0.5056605975723623,0.3177642390289449,Low Efficiency
TIC-5159,Closed,Low,Portal,VPN Drop,Network,L1 Service Desk,2025-08-04 19:29:00,48,80.85,Breached,5.0,India,20.59,78.96,4,0,0,-32.849999999999994,9.6,-0.684375,1.0,0.0,Low Efficiency
TIC-5160,Closed,Low,Phone,MFA Reset,Security,Infrastructure,2025-06-09 13:13:00,48,29.78,On-Time,1.0,Brazil,-14.23,-51.92,1,0,0,18.22,24.0,0.3795833333333333,0.0,0.22774999999999995,Low Efficiency
TIC-5161,Closed,High,Chat,Update Failure,Software,L1 Service Desk,2025-12-24 17:45:00,8,0.71,On-Time,2.0,UK,55.37,-3.43,9,0,0,7.29,0.8,0.91125,0.25,0.6467499999999999,Standard
TIC-5162,Closed,Low,Phone,Slow Internet,Network,Network Ops,2025-01-04 09:16:00,48,47.96,On-Time,4.0,Brazil,-14.23,-51.92,6,0,0,0.03999999999999915,6.857142857142857,0.0008333333333333526,0.75,0.30050000000000004,Low Efficiency
TIC-5163,Closed,High,Portal,Login Issue,Software,Security Admin,2025-08-13 20:44:00,8,6.9,On-Time,4.0,UK,55.37,-3.43,10,0,0,1.0999999999999996,0.7272727272727273,0.13749999999999996,0.75,0.3825,Low Efficiency
TIC-5164,Closed,Medium,Portal,Password Reset,Security,Network Ops,2025-06-17 04:42:00,24,22.5,On-Time,3.0,Brazil,-14.23,-51.92,1,0,0,1.5,12.0,0.0625,0.5,0.23750000000000002,Low Efficiency
TIC-5165,Closed,Medium,Portal,Suspicious Email,Security,L1 Service Desk,2025-02-14 22:11:00,24,7.47,On-Time,2.0,India,20.59,78.96,8,0,0,16.53,2.6666666666666665,0.68875,0.25,0.51325,Standard
TIC-5166,Closed,Low,Email,Printer,Hardware,L1 Service Desk,2025-01-09 15:01:00,48,30.32,On-Time,2.0,Brazil,-14.23,-51.92,6,0,0,17.68,6.857142857142857,0.3683333333333333,0.25,0.32099999999999995,Low Efficiency
TIC-5167,Closed,Low,Email,Laptop Repair,Hardware,Network Ops,2025-10-16 12:38:00,48,42.25,On-Time,3.0,USA,37.09,-95.71,7,0,0,5.75,6.0,0.11979166666666663,0.5,0.271875,Low Efficiency
TIC-5168,Closed,Low,Email,Bug Report,Software,Infrastructure,2025-11-03 07:08:00,48,17.18,On-Time,1.0,USA,37.09,-95.71,3,0,0,30.82,12.0,0.6420833333333333,0.0,0.38525,Low Efficiency
TIC-5169,Closed,Medium,Portal,Update Failure,Software,L2 Technical Support,2025-06-24 08:26:00,24,11.46,On-Time,5.0,USA,37.09,-95.71,10,0,0,12.54,2.1818181818181817,0.5225,1.0,0.7135,Standard
TIC-5170,Closed,High,Phone,Update Failure,Software,Security Admin,2025-05-31 03:35:00,8,6.39,On-Time,2.0,India,20.59,78.96,9,0,0,1.6100000000000003,0.8,0.20125000000000004,0.25,0.22075000000000003,Low Efficiency
TIC-5171,Closed,Critical,Portal,Monitor Issue,Hardware,Network Ops,2025-06-24 02:59:00,4,3.42,On-Time,2.0,Germany,51.16,10.45,2,0,0,0.5800000000000001,1.3333333333333333,0.14500000000000002,0.25,0.187,Low Efficiency
TIC-5172,Closed,Low,Email,Laptop Repair,Hardware,Network Ops,2025-03-19 16:52:00,48,85.95,Breached,4.0,USA,37.09,-95.71,2,0,0,-37.95,16.0,-0.7906250000000001,0.75,0.0,Low Efficiency
TIC-5173,Closed,Medium,Email,Laptop Repair,Hardware,Security Admin,2025-10-30 06:21:00,24,39.63,Breached,5.0,UK,55.37,-3.43,1,0,0,-15.630000000000003,12.0,-0.6512500000000001,1.0,0.00924999999999998,Low Efficiency
TIC-5174,Closed,Medium,Email,Monitor Issue,Hardware,L1 Service Desk,2025-04-30 03:13:00,24,30.7,Breached,2.0,UK,55.37,-3.43,6,0,0,-6.699999999999999,3.4285714285714284,-0.27916666666666656,0.25,0.0,Low Efficiency
TIC-5175,Closed,Medium,Email,Login Issue,Software,Infrastructure,2025-10-14 19:53:00,24,7.64,On-Time,4.0,India,20.59,78.96,11,0,0,16.36,2.0,0.6816666666666666,0.75,0.7090000000000001,Standard
TIC-5176,Closed,High,Phone,VPN Drop,Network,L1 Service Desk,2025-01-06 23:38:00,8,5.1,On-Time,1.0,USA,37.09,-95.71,7,0,0,2.9000000000000004,1.0,0.36250000000000004,0.0,0.21750000000000003,Low Efficiency
TIC-5177,Resolved,Medium,Chat,VPN Drop,Network,L1 Service Desk,2025-11-08 20:55:00,24,38.18,Breached,3.022642390289449,UK,55.37,-3.43,7,0,1,-14.18,3.0,-0.5908333333333333,0.5056605975723623,0.0,Low Efficiency
TIC-5178,Closed,Medium,Portal,Wi-Fi Access,Network,L1 Service Desk,2025-07-03 17:41:00,24,18.83,On-Time,4.0,Germany,51.16,10.45,1,0,0,5.170000000000002,12.0,0.2154166666666667,0.75,0.42925,Standard
TIC-5179,Closed,Critical,Chat,Port Request,Network,Security Admin,2025-12-30 18:49:00,4,2.72,On-Time,4.0,UK,55.37,-3.43,4,0,0,1.2799999999999998,0.8,0.31999999999999995,0.75,0.492,Standard
TIC-5180,Resolved,Low,Email,VPN Drop,Network,Infrastructure,2025-03-09 07:46:00,48,69.95,Breached,3.022642390289449,UK,55.37,-3.43,7,0,1,-21.950000000000003,6.0,-0.45729166666666665,0.5056605975723623,0.0,Low Efficiency
TIC-5181,Closed,Low,Portal,Bug Report,Software,L1 Service Desk,2025-11-04 22:30:00,48,46.2,On-Time,1.0,UK,55.37,-3.43,7,0,0,1.7999999999999972,6.0,0.03749999999999998,0.0,0.022499999999999985,Low Efficiency
TIC-5182,Closed,Low,Phone,Port Request,Network,Security Admin,2025-12-11 15:37:00,48,41.6,On-Time,1.0,Germany,51.16,10.45,5,0,0,6.399999999999999,8.0,0.1333333333333333,0.0,0.07999999999999997,Low Efficiency
TIC-5183,Open,High,Portal,Login Issue,Software,L1 Service Desk,2025-02-22 13:14:00,8,,Pending,3.022642390289449,USA,37.09,-95.71,3,1,1,,2.0,,0.5056605975723623,,Pending
TIC-5184,Closed,Critical,Chat,Bug Report,Software,L2 Technical Support,2025-08-16 19:36:00,4,2.26,On-Time,1.0,India,20.59,78.96,5,0,0,1.7400000000000002,0.6666666666666666,0.43500000000000005,0.0,0.261,Low Efficiency
TIC-5185,Closed,High,Email,VPN Drop,Network,Security Admin,2025-09-19 22:05:00,8,4.73,On-Time,4.0,USA,37.09,-95.71,2,0,0,3.2699999999999996,2.6666666666666665,0.40874999999999995,0.75,0.54525,Standard
TIC-5186,Closed,Medium,Phone,Password Reset,Security,L1 Service Desk,2025-10-06 12:54:00,24,2.59,On-Time,1.0,USA,37.09,-95.71,1,0,0,21.41,12.0,0.8920833333333333,0.0,0.53525,Standard
TIC-5187,Closed,Medium,Chat,VPN Drop,Network,Infrastructure,2025-11-24 10:01:00,24,15.88,On-Time,4.0,USA,37.09,-95.71,6,0,0,8.12,3.4285714285714284,0.33833333333333326,0.75,0.503,Standard
TIC-5188,Closed,Low,Portal,Port Request,Network,Network Ops,2025-11-24 15:30:00,48,82.44,Breached,3.0,Germany,51.16,10.45,1,0,0,-34.44,24.0,-0.7175,0.5,0.0,Low Efficiency
TIC-5189,Closed,Medium,Email,Suspicious Email,Security,Security Admin,2025-05-10 19:43:00,24,13.53,On-Time,2.0,Germany,51.16,10.45,8,0,0,10.47,2.6666666666666665,0.43625,0.25,0.36175,Low Efficiency
TIC-5190,Closed,Medium,Chat,Wi-Fi Access,Network,Security Admin,2025-12-31 23:31:00,24,35.86,Breached,3.0,India,20.59,78.96,3,0,0,-11.86,6.0,-0.49416666666666664,0.5,0.0,Low Efficiency
TIC-5191,Resolved,High,Email,Update Failure,Software,L2 Technical Support,2025-01-21 05:34:00,8,8.53,Breached,3.022642390289449,USA,37.09,-95.71,11,0,1,-0.5299999999999994,0.6666666666666666,-0.06624999999999992,0.5056605975723623,0.16251423902894496,Low Efficiency
TIC-5192,Closed,Medium,Email,Laptop Repair,Hardware,L2 Technical Support,2025-05-08 08:18:00,24,38.47,Breached,1.0,USA,37.09,-95.71,8,0,0,-14.469999999999999,2.6666666666666665,-0.6029166666666665,0.0,0.0,Low Efficiency
TIC-5193,Closed,High,Chat,VPN Drop,Network,Network Ops,2025-08-14 21:32:00,8,12.45,Breached,4.0,UK,55.37,-3.43,4,0,0,-4.449999999999999,1.6,-0.5562499999999999,0.75,0.0,Low Efficiency
TIC-5194,Closed,Medium,Phone,Bug Report,Software,L2 Technical Support,2025-06-04 07:51:00,24,4.24,On-Time,4.0,Brazil,-14.23,-51.92,10,0,0,19.759999999999998,2.1818181818181817,0.8233333333333334,0.75,0.794,High Performer
TIC-5195,Closed,Critical,Portal,MFA Reset,Security,Security Admin,2025-02-25 10:25:00,4,0.29,On-Time,4.0,USA,37.09,-95.71,7,0,0,3.71,0.5,0.9275,0.75,0.8565,High Performer
TIC-5196,Closed,Low,Chat,License Request,Software,L2 Technical Support,2025-08-12 12:28:00,48,38.41,On-Time,2.0,Brazil,-14.23,-51.92,3,0,0,9.590000000000003,12.0,0.1997916666666667,0.25,0.21987500000000001,Low Efficiency
TIC-5197,Closed,Low,Email,Bug Report,Software,Security Admin,2025-03-28 12:28:00,48,36.91,On-Time,5.0,Germany,51.16,10.45,11,0,0,11.090000000000003,4.0,0.2310416666666667,1.0,0.538625,Standard
TIC-5198,Open,High,Email,Keyboard/Mouse,Hardware,L2 Technical Support,2025-11-03 03:09:00,8,,Pending,3.022642390289449,USA,37.09,-95.71,6,1,1,,1.1428571428571428,,0.5056605975723623,,Pending
TIC-5199,Closed,Low,Email,Slow Internet,Network,Network Ops,2025-01-10 01:03:00,48,77.02,Breached,4.0,India,20.59,78.96,3,0,0,-29.019999999999996,12.0,-0.6045833333333333,0.75,0.0,Low Efficiency
TIC-5200,Closed,Medium,Portal,Slow Internet,Network,Security Admin,2025-10-09 02:18:00,24,32.03,Breached,3.0,Germany,51.16,10.45,1,0,0,-8.030000000000001,12.0,-0.33458333333333345,0.5,0.0,Low Efficiency
TIC-5201,Closed,Medium,Email,Access Revoked,Security,L2 Technical Support,2025-07-04 14:18:00,24,16.15,On-Time,4.0,Brazil,-14.23,-51.92,7,0,0,7.850000000000001,3.0,0.3270833333333334,0.75,0.4962500000000001,Standard
TIC-5202,Closed,Low,Chat,Password Reset,Security,Infrastructure,2025-10-04 15:10:00,48,9.31,On-Time,3.0,Brazil,-14.23,-51.92,6,0,0,38.69,6.857142857142857,0.8060416666666667,0.5,0.6836249999999999,Standard
TIC-5203,Closed,Low,Chat,Monitor Issue,Hardware,Security Admin,2025-03-15 15:13:00,48,37.92,On-Time,4.0,UK,55.37,-3.43,3,0,0,10.079999999999998,12.0,0.20999999999999996,0.75,0.42600000000000005,Standard
TIC-5204,Closed,Medium,Phone,Printer,Hardware,L2 Technical Support,2025-02-14 01:40:00,24,14.8,On-Time,2.0,Germany,51.16,10.45,7,0,0,9.2,3.0,0.3833333333333333,0.25,0.32999999999999996,Low Efficiency
TIC-5205,Closed,High,Email,Password Reset,Security,L1 Service Desk,2025-02-04 23:12:00,8,2.78,On-Time,1.0,USA,37.09,-95.71,8,0,0,5.220000000000001,0.8888888888888888,0.6525000000000001,0.0,0.3915,Low Efficiency
TIC-5206,Closed,Medium,Email,Slow Internet,Network,Infrastructure,2025-11-26 09:22:00,24,31.43,Breached,4.0,UK,55.37,-3.43,4,0,0,-7.43,4.8,-0.3095833333333333,0.75,0.11425000000000005,Low Efficiency
TIC-5207,Closed,Critical,Phone,VPN Drop,Network,Security Admin,2025-07-07 10:08:00,4,2.53,On-Time,3.0,USA,37.09,-95.71,5,0,0,1.4700000000000002,0.6666666666666666,0.36750000000000005,0.5,0.42050000000000004,Standard
TIC-5208,Closed,Medium,Email,Keyboard/Mouse,Hardware,Security Admin,2025-07-20 02:57:00,24,19.99,On-Time,2.0,Brazil,-14.23,-51.92,3,0,0,4.010000000000002,6.0,0.16708333333333336,0.25,0.20025000000000004,Low Efficiency
TIC-5209,Closed,High,Chat,Monitor Issue,Hardware,Security Admin,2025-02-28 21:52:00,8,12.96,Breached,1.0,USA,37.09,-95.71,5,0,0,-4.960000000000001,1.3333333333333333,-0.6200000000000001,0.0,0.0,Low Efficiency
TIC-5210,Closed,Medium,Phone,Password Reset,Security,Security Admin,2025-04-24 21:17:00,24,12.26,On-Time,3.0,Brazil,-14.23,-51.92,6,0,0,11.74,3.4285714285714284,0.48916666666666664,0.5,0.4935,Standard
TIC-5211,Closed,High,Email,VPN Drop,Network,Infrastructure,2025-01-28 22:42:00,8,5.65,On-Time,3.0,UK,55.37,-3.43,1,0,0,2.3499999999999996,4.0,0.29374999999999996,0.5,0.37625,Low Efficiency
TIC-5212,Closed,Low,Email,License Request,Software,L2 Technical Support,2025-02-02 16:34:00,48,3.32,On-Time,5.0,Germany,51.16,10.45,3,0,0,44.68,12.0,0.9308333333333333,1.0,0.9585,High Performer
TIC-5213,Closed,Medium,Email,Bug Report,Software,Network Ops,2025-11-25 19:01:00,24,0.95,On-Time,1.0,Germany,51.16,10.45,9,0,0,23.05,2.4,0.9604166666666667,0.0,0.57625,Standard
TIC-5214,Closed,Medium,Phone,Bug Report,Software,Security Admin,2025-03-20 15:36:00,24,21.9,On-Time,5.0,USA,37.09,-95.71,4,0,0,2.1000000000000014,4.8,0.08750000000000002,1.0,0.4525,Standard
TIC-5215,Closed,Medium,Phone,Port Request,Network,Security Admin,2025-09-22 21:50:00,24,25.65,Breached,1.0,India,20.59,78.96,8,0,0,-1.6499999999999986,2.6666666666666665,-0.06874999999999987,0.0,0.0,Low Efficiency
TIC-5216,Closed,Low,Portal,Printer,Hardware,L1 Service Desk,2025-05-06 09:21:00,48,58.08,Breached,4.0,Germany,51.16,10.45,2,0,0,-10.079999999999998,16.0,-0.20999999999999996,0.75,0.17400000000000007,Low Efficiency
TIC-5217,Closed,Medium,Email,MFA Reset,Security,Infrastructure,2025-02-05 14:18:00,24,23.66,On-Time,3.0,USA,37.09,-95.71,1,0,0,0.33999999999999986,12.0,0.01416666666666666,0.5,0.20850000000000002,Low Efficiency
TIC-5218,Closed,Medium,Phone,Update Failure,Software,Network Ops,2025-11-02 16:08:00,24,11.13,On-Time,1.0,India,20.59,78.96,4,0,0,12.87,4.8,0.5362499999999999,0.0,0.3217499999999999,Low Efficiency
TIC-5219,Closed,Low,Email,Monitor Issue,Hardware,Security Admin,2025-03-31 05:07:00,48,37.25,On-Time,2.0,Brazil,-14.23,-51.92,2,0,0,10.75,16.0,0.22395833333333337,0.25,0.23437500000000003,Low Efficiency
TIC-5220,Closed,Medium,Email,Laptop Repair,Hardware,Network Ops,2025-11-03 14:15:00,24,34.44,Breached,3.0,India,20.59,78.96,6,0,0,-10.439999999999998,3.4285714285714284,-0.43499999999999983,0.5,0.0,Low Efficiency
